x_nm,y_nm,phi_V
15.468750,27.656250,4.17059768e-01
15.468750,28.125000,4.17011060e-01
15.468750,28.593750,4.15489130e-01
15.468750,29.062500,4.13242657e-01
15.468750,29.531250,4.11468047e-01
15.468750,30.000000,4.10840391e-01
15.937500,0.000000,4.18944914e-01
15.937500,0.468750,4.20392129e-01
15.937500,0.937500,4.24343717e-01
15.937500,1.406250,4.30661645e-01
15.937500,1.875000,4.36674480e-01
15.937500,2.343750,4.36521652e-01
15.937500,2.812500,4.29816856e-01
15.937500,3.281250,4.22296974e-01
15.937500,3.750000,4.16702513e-01
15.937500,4.218750,4.12759421e-01
15.937500,4.687500,4.10565332e-01
15.937500,5.156250,4.09731703e-01
15.937500,5.625000,4.09838723e-01
15.937500,6.093750,4.10516064e-01
15.937500,6.562500,4.11473431e-01
15.937500,7.031250,4.12506091e-01
15.937500,7.500000,4.13482045e-01
15.937500,7.968750,4.14323140e-01
15.937500,8.437500,4.14988572e-01
15.937500,8.906250,4.15462603e-01
15.937500,9.375000,4.15746520e-01
15.937500,9.843750,4.15853866e-01
15.937500,10.312500,4.15807836e-01
15.937500,10.781250,4.15639780e-01
15.937500,11.250000,4.15387740e-01
15.937500,11.718750,4.15094069e-01
15.937500,12.187500,4.14801481e-01
15.937500,12.656250,4.14547413e-01
15.937500,13.125000,4.14357538e-01
15.937500,13.593750,4.14240045e-01
15.937500,14.062500,4.14184522e-01
15.937500,14.531250,4.14167154e-01
15.937500,15.000000,4.14164901e-01
15.937500,15.468750,4.14167154e-01
15.937500,15.937500,4.14184522e-01
15.937500,16.406250,4.14240045e-01
15.937500,16.875000,4.14357538e-01
15.937500,17.343750,4.14547413e-01
15.937500,17.812500,4.14801481e-01
15.937500,18.281250,4.15094069e-01
15.937500,18.750000,4.15387740e-01
15.937500,19.218750,4.15639780e-01
15.937500,19.687500,4.15807836e-01
15.937500,20.156250,4.15853866e-01
15.937500,20.625000,4.15746520e-01
15.937500,21.093750,4.15462603e-01
15.937500,21.562500,4.14988572e-01
15.937500,22.031250,4.14323140e-01
15.937500,22.500000,4.13482045e-01
15.937500,22.968750,4.12506091e-01
15.937500,23.437500,4.11473431e-01
15.937500,23.906250,4.10516064e-01
15.937500,24.375000,4.09838723e-01
15.937500,24.843750,4.09731703e-01
15.937500,25.312500,4.10565332e-01
15.937500,25.781250,4.12759421e-01
15.937500,26.250000,4.16702513e-01
15.937500,26.718750,4.22296974e-01
15.937500,27.187500,4.29816856e-01
15.937500,27.656250,4.36521652e-01
15.937500,28.125000,4.36674480e-01
15.937500,28.593750,4.30661645e-01
15.937500,29.062500,4.24343717e-01
15.937500,29.531250,4.20392129e-01
15.937500,30.000000,4.18944914e-01
16.406250,0.000000,4.32296278e-01
16.406250,0.468750,4.36390484e-01
16.406250,0.937500,4.45661726e-01
16.406250,1.406250,4.53246545e-01
16.406250,1.875000,4.58157867e-01
16.406250,2.343750,4.58029084e-01
16.406250,2.812500,4.52439962e-01
16.406250,3.281250,4.41218916e-01
16.406250,3.750000,4.27292751e-01
16.406250,4.218750,4.18323667e-01
16.406250,4.687500,4.13184855e-01
16.406250,5.156250,4.10678592e-01
16.406250,5.625000,4.09934032e-01
16.406250,6.093750,4.10242070e-01
16.406250,6.562500,4.11089676e-01
16.406250,7.031250,4.12143901e-01
16.406250,7.500000,4.13202090e-01
16.406250,7.968750,4.14150291e-01
16.406250,8.437500,4.14930753e-01
16.406250,8.906250,4.15520385e-01
16.406250,9.375000,4.15917420e-01
16.406250,9.843750,4.16133588e-01
16.406250,10.312500,4.16189702e-01
16.406250,10.781250,4.16113108e-01
16.406250,11.250000,4.15935867e-01
16.406250,11.718750,4.15692878e-01
16.406250,12.187500,4.15419443e-01
16.406250,12.656250,4.15148212e-01
16.406250,13.125000,4.14905878e-01
16.406250,13.593750,4.14710584e-01
16.406250,14.062500,4.14571113e-01
16.406250,14.531250,4.14488903e-01
16.406250,15.000000,4.14461881e-01
16.406250,15.468750,4.14488903e-01
16.406250,15.937500,4.14571113e-01
16.406250,16.406250,4.14710584e-01
16.406250,16.875000,4.14905878e-01
16.406250,17.343750,4.15148212e-01
16.406250,17.812500,4.15419443e-01
16.406250,18.281250,4.15692878e-01
16.406250,18.750000,4.15935867e-01
16.406250,19.218750,4.16113108e-01
16.406250,19.687500,4.16189702e-01
16.406250,20.156250,4.16133588e-01
16.406250,20.625000,4.15917420e-01
16.406250,21.093750,4.15520385e-01
16.406250,21.562500,4.14930753e-01
16.406250,22.031250,4.14150291e-01
16.406250,22.500000,4.13202090e-01
16.406250,22.968750,4.12143901e-01
16.406250,23.437500,4.11089676e-01
16.406250,23.906250,4.10242070e-01
16.406250,24.375000,4.09934032e-01
16.406250,24.843750,4.10678592e-01
16.406250,25.312500,4.13184855e-01
16.406250,25.781250,4.18323667e-01
16.406250,26.250000,4.27292751e-01
16.406250,26.718750,4.41218916e-01
16.406250,27.187500,4.52439962e-01
16.406250,27.656250,4.58029084e-01
16.406250,28.125000,4.58157867e-01
16.406250,28.593750,4.53246545e-01
16.406250,29.062500,4.45661726e-01
16.406250,29.531250,4.36390484e-01
16.406250,30.000000,4.32296278e-01
16.875000,0.000000,4.50190238e-01
16.875000,0.468750,4.55528597e-01
16.875000,0.937500,4.58197132e-01
16.875000,1.406250,4.60679710e-01
16.875000,1.875000,4.60833665e-01
16.875000,2.343750,4.60656434e-01
16.875000,2.812500,4.60463309e-01
16.875000,3.281250,4.59220648e-01
16.875000,3.750000,4.45670959e-01
16.875000,4.218750,4.27869348e-01
16.875000,4.687500,4.17669714e-01
16.875000,5.156250,4.12481677e-01
16.875000,5.625000,4.10441782e-01
16.875000,6.093750,4.10173252e-01
16.875000,6.562500,4.10819514e-01
16.875000,7.031250,4.11849492e-01
16.875000,7.500000,4.12962682e-01
16.875000,7.968750,4.13998086e-01
16.875000,8.437500,4.14876547e-01
16.875000,8.906250,4.15565970e-01
16.875000,9.375000,4.16061171e-01
16.875000,9.843750,4.16372527e-01
16.875000,10.312500,4.16519716e-01
16.875000,10.781250,4.16528227e-01
16.875000,11.250000,4.16427234e-01
16.875000,11.718750,4.16247935e-01
16.875000,12.187500,4.16021891e-01
16.875000,12.656250,4.15779170e-01
16.875000,13.125000,4.15546454e-01
16.875000,13.593750,4.15345446e-01
16.875000,14.062500,4.15192035e-01
16.875000,14.531250,4.15096409e-01
16.875000,15.000000,4.15063988e-01
16.875000,15.468750,4.15096409e-01
16.875000,15.937500,4.15192035e-01
16.875000,16.406250,4.15345446e-01
16.875000,16.875000,4.15546454e-01
16.875000,17.343750,4.15779170e-01
16.875000,17.812500,4.16021891e-01
16.875000,18.281250,4.16247935e-01
16.875000,18.750000,4.16427234e-01
16.875000,19.218750,4.16528227e-01
16.875000,19.687500,4.16519716e-01
16.875000,20.156250,4.16372527e-01
16.875000,20.625000,4.16061171e-01
16.875000,21.093750,4.15565970e-01
16.875000,21.562500,4.14876547e-01
16.875000,22.031250,4.13998086e-01
16.875000,22.500000,4.12962682e-01
16.875000,22.968750,4.11849492e-01
16.875000,23.437500,4.10819514e-01
16.875000,23.906250,4.10173252e-01
16.875000,24.375000,4.10441782e-01
16.875000,24.843750,4.12481677e-01
16.875000,25.312500,4.17669714e-01
16.875000,25.781250,4.27869348e-01
16.875000,26.250000,4.45670959e-01
16.875000,26.718750,4.59220648e-01
16.875000,27.187500,4.60463309e-01
16.875000,27.656250,4.60656434e-01
16.875000,28.125000,4.60833665e-01
16.875000,28.593750,4.60679710e-01
16.875000,29.062500,4.58197132e-01
16.875000,29.531250,4.55528597e-01
16.875000,30.000000,4.50190238e-01
17.343750,0.000000,4.62813938e-01
17.343750,0.468750,4.62406980e-01
17.343750,0.937500,4.62340007e-01
17.343750,1.406250,4.62218381e-01
17.343750,1.875000,4.62657603e-01
17.343750,2.343750,4.62514972e-01
17.343750,2.812500,4.61716399e-01
17.343750,3.281250,4.60926787e-01
17.343750,3.750000,4.59857007e-01
17.343750,4.218750,4.42429944e-01
17.343750,4.687500,4.23935828e-01
17.343750,5.156250,4.15166953e-01
17.343750,5.625000,4.11313655e-01
17.343750,6.093750,4.10297442e-01
17.343750,6.562500,4.10669426e-01
17.343750,7.031250,4.11636805e-01
17.343750,7.500000,4.12778300e-01
17.343750,7.968750,4.13878278e-01
17.343750,8.437500,4.14833708e-01
17.343750,8.906250,4.15602701e-01
17.343750,9.375000,4.16176498e-01
17.343750,9.843750,4.16564347e-01
17.343750,10.312500,4.16785408e-01
17.343750,10.781250,4.16864397e-01
17.343750,11.250000,4.16829140e-01
17.343750,11.718750,4.16708959e-01
17.343750,12.187500,4.16533356e-01
17.343750,12.656250,4.16330720e-01
17.343750,13.125000,4.16127031e-01
17.343750,13.593750,4.15944680e-01
17.343750,14.062500,4.15801561e-01
17.343750,14.531250,4.15710558e-01
17.343750,15.000000,4.15679371e-01
17.343750,15.468750,4.15710558e-01
17.343750,15.937500,4.15801561e-01
17.343750,16.406250,4.15944680e-01
17.343750,16.875000,4.16127031e-01
17.343750,17.343750,4.16330720e-01
17.343750,17.812500,4.16533356e-01
17.343750,18.281250,4.16708959e-01
17.343750,18.750000,4.16829140e-01
17.343750,19.218750,4.16864397e-01
17.343750,19.687500,4.16785408e-01
17.343750,20.156250,4.16564347e-01
17.343750,20.625000,4.16176498e-01
17.343750,21.093750,4.15602701e-01
17.343750,21.562500,4.14833708e-01
17.343750,22.031250,4.13878278e-01
17.343750,22.500000,4.12778300e-01
17.343750,22.968750,4.11636805e-01
17.343750,23.437500,4.10669426e-01
17.343750,23.906250,4.10297442e-01
17.343750,24.375000,4.11313655e-01
17.343750,24.843750,4.15166953e-01
17.343750,25.312500,4.23935828e-01
17.343750,25.781250,4.42429944e-01
17.343750,26.250000,4.59857007e-01
17.343750,26.718750,4.60926787e-01
17.343750,27.187500,4.61716399e-01
17.343750,27.656250,4.62514972e-01
17.343750,28.125000,4.62657603e-01
17.343750,28.593750,4.62218381e-01
17.343750,29.062500,4.62340007e-01
17.343750,29.531250,4.62406980e-01
17.343750,30.000000,4.62813938e-01
17.812500,0.000000,4.67717486e-01
17.812500,0.468750,4.65105243e-01
17.812500,0.937500,4.64005035e-01
17.812500,1.406250,4.62784197e-01
17.812500,1.875000,4.62776939e-01
17.812500,2.343750,4.62744515e-01
17.812500,2.812500,4.62343910e-01
17.812500,3.281250,4.62205407e-01
17.812500,3.750000,4.61554695e-01
17.812500,4.218750,4.54308188e-01
17.812500,4.687500,4.32187311e-01
17.812500,5.156250,4.18237543e-01
17.812500,5.625000,4.12356437e-01
17.812500,6.093750,4.10544779e-01
17.812500,6.562500,4.10623389e-01
17.812500,7.031250,4.11510526e-01
17.812500,7.500000,4.12659306e-01
17.812500,7.968750,4.13800810e-01
17.812500,8.437500,4.14809477e-01
17.812500,8.906250,4.15634400e-01
17.812500,9.375000,4.16263602e-01
17.812500,9.843750,4.16705419e-01
17.812500,10.312500,4.16978797e-01
17.812500,10.781250,4.17108203e-01
17.812500,11.250000,4.17120877e-01
17.812500,11.718750,4.17045202e-01
17.812500,12.187500,4.16909524e-01
17.812500,12.656250,4.16741111e-01
17.812500,13.125000,4.16565135e-01
17.812500,13.593750,4.16403676e-01
17.812500,14.062500,4.16274839e-01
17.812500,14.531250,4.16192040e-01
17.812500,15.000000,4.16163515e-01
17.812500,15.468750,4.16192040e-01
17.812500,15.937500,4.16274839e-01
17.812500,16.406250,4.16403676e-01
17.812500,16.875000,4.16565135e-01
17.812500,17.343750,4.16741111e-01
17.812500,17.812500,4.16909524e-01
17.812500,18.281250,4.17045202e-01
17.812500,18.750000,4.17120877e-01
17.812500,19.218750,4.17108203e-01
17.812500,19.687500,4.16978797e-01
17.812500,20.156250,4.16705419e-01
17.812500,20.625000,4.16263602e-01
17.812500,21.093750,4.15634400e-01
17.812500,21.562500,4.14809477e-01
17.812500,22.031250,4.13800810e-01
17.812500,22.500000,4.12659306e-01
17.812500,22.968750,4.11510526e-01
17.812500,23.437500,4.10623389e-01
17.812500,23.906250,4.10544779e-01
17.812500,24.375000,4.12356437e-01
17.812500,24.843750,4.18237543e-01
17.812500,25.312500,4.32187311e-01
17.812500,25.781250,4.54308188e-01
17.812500,26.250000,4.61554695e-01
17.812500,26.718750,4.62205407e-01
17.812500,27.187500,4.62343910e-01
17.812500,27.656250,4.62744515e-01
17.812500,28.125000,4.62776939e-01
17.812500,28.593750,4.62784197e-01
17.812500,29.062500,4.64005035e-01
17.812500,29.531250,4.65105243e-01
17.812500,30.000000,4.67717486e-01
18.281250,0.000000,4.67701736e-01
18.281250,0.468750,4.65924583e-01
18.281250,0.937500,4.64194146e-01
18.281250,1.406250,4.63463762e-01
18.281250,1.875000,4.62770458e-01
18.281250,2.343750,4.62931615e-01
18.281250,2.812500,4.62903163e-01
18.281250,3.281250,4.62962843e-01
18.281250,3.750000,4.61717039e-01
18.281250,4.218750,4.59312837e-01
18.281250,4.687500,4.40002627e-01
18.281250,5.156250,4.20735328e-01
18.281250,5.625000,4.13252273e-01
18.281250,6.093750,4.10800461e-01
18.281250,6.562500,4.10650145e-01
18.281250,7.031250,4.11468073e-01
18.281250,7.500000,4.12612022e-01
18.281250,7.968750,4.13773171e-01
18.281250,8.437500,4.14809771e-01
18.281250,8.906250,4.15664559e-01
18.281250,9.375000,4.16323347e-01
18.281250,9.843750,4.16793908e-01
18.281250,10.312500,4.17095149e-01
18.281250,10.781250,4.17251526e-01
18.281250,11.250000,4.17290097e-01
18.281250,11.718750,4.17238849e-01
18.281250,12.187500,4.17125572e-01
18.281250,12.656250,4.16976928e-01
18.281250,13.125000,4.16817547e-01
18.281250,13.593750,4.16669132e-01
18.281250,14.062500,4.16549608e-01
18.281250,14.531250,4.16472366e-01
18.281250,15.000000,4.16445685e-01
18.281250,15.468750,4.16472366e-01
18.281250,15.937500,4.16549608e-01
18.281250,16.406250,4.16669132e-01
18.281250,16.875000,4.16817547e-01
18.281250,17.343750,4.16976928e-01
18.281250,17.812500,4.17125572e-01
18.281250,18.281250,4.17238849e-01
18.281250,18.750000,4.17290097e-01
18.281250,19.218750,4.17251526e-01
18.281250,19.687500,4.17095149e-01
18.281250,20.156250,4.16793908e-01
18.281250,20.625000,4.16323347e-01
18.281250,21.093750,4.15664559e-01
18.281250,21.562500,4.14809771e-01
18.281250,22.031250,4.13773171e-01
18.281250,22.500000,4.12612022e-01
18.281250,22.968750,4.11468073e-01
18.281250,23.437500,4.10650145e-01
18.281250,23.906250,4.10800461e-01
18.281250,24.375000,4.13252273e-01
18.281250,24.843750,4.20735328e-01
18.281250,25.312500,4.40002627e-01
18.281250,25.781250,4.59312837e-01
18.281250,26.250000,4.61717039e-01
18.281250,26.718750,4.62962843e-01
18.281250,27.187500,4.62903163e-01
18.281250,27.656250,4.62931615e-01
18.281250,28.125000,4.62770458e-01
18.281250,28.593750,4.63463762e-01
18.281250,29.062500,4.64194146e-01
18.281250,29.531250,4.65924583e-01
18.281250,30.000000,4.67701736e-01
18.750000,0.000000,4.68277378e-01
18.750000,0.468750,4.66339310e-01
18.750000,0.937500,4.64462879e-01
18.750000,1.406250,4.63866385e-01
18.750000,1.875000,4.62995747e-01
18.750000,2.343750,4.62729898e-01
18.750000,2.812500,4.62901012e-01
18.750000,3.281250,4.62489699e-01
18.750000,3.750000,4.61452215e-01
18.750000,4.218750,4.57364748e-01
18.750000,4.687500,4.42922396e-01
18.750000,5.156250,4.21825314e-01
18.750000,5.625000,4.13648914e-01
18.750000,6.093750,4.10961104e-01
18.750000,6.562500,4.10718681e-01
18.750000,7.031250,4.11505008e-01
18.750000,7.500000,4.12639840e-01
18.750000,7.968750,4.13800201e-01
18.750000,8.437500,4.14838605e-01
18.750000,8.906250,4.15695672e-01
18.750000,9.375000,4.16356558e-01
18.750000,9.843750,4.16828953e-01
18.750000,10.312500,4.17131860e-01
18.750000,10.781250,4.17289844e-01
18.750000,11.250000,4.17330020e-01
18.750000,11.718750,4.17280362e-01
18.750000,12.187500,4.17168599e-01
18.750000,12.656250,4.17021306e-01
18.750000,13.125000,4.16863039e-01
18.750000,13.593750,4.16715464e-01
18.750000,14.062500,4.16596502e-01
18.750000,14.531250,4.16519575e-01
18.750000,15.000000,4.16492995e-01
18.750000,15.468750,4.16519575e-01
18.750000,15.937500,4.16596502e-01
18.750000,16.406250,4.16715464e-01
18.750000,16.875000,4.16863039e-01
18.750000,17.343750,4.17021306e-01
18.750000,17.812500,4.17168599e-01
18.750000,18.281250,4.17280362e-01
18.750000,18.750000,4.17330020e-01
18.750000,19.218750,4.17289844e-01
18.750000,19.687500,4.17131860e-01
18.750000,20.156250,4.16828953e-01
18.750000,20.625000,4.16356558e-01
18.750000,21.093750,4.15695672e-01
18.750000,21.562500,4.14838605e-01
18.750000,22.031250,4.13800201e-01
18.750000,22.500000,4.12639840e-01
18.750000,22.968750,4.11505008e-01
18.750000,23.437500,4.10718681e-01
18.750000,23.906250,4.10961104e-01
18.750000,24.375000,4.13648914e-01
18.750000,24.843750,4.21825314e-01
18.750000,25.312500,4.42922396e-01
18.750000,25.781250,4.57364748e-01
18.750000,26.250000,4.61452215e-01
18.750000,26.718750,4.62489699e-01
18.750000,27.187500,4.62901012e-01
18.750000,27.656250,4.62729898e-01
18.750000,28.125000,4.62995747e-01
18.750000,28.593750,4.63866385e-01
18.750000,29.062500,4.64462879e-01
18.750000,29.531250,4.66339310e-01
18.750000,30.000000,4.68277378e-01
19.218750,0.000000,4.67825846e-01
19.218750,0.468750,4.66051096e-01
19.218750,0.937500,4.64322994e-01
19.218750,1.406250,4.63593969e-01
19.218750,1.875000,4.62899578e-01
19.218750,2.343750,4.63061116e-01
19.218750,2.812500,4.63033769e-01
19.218750,3.281250,4.63095470e-01
19.218750,3.750000,4.61849283e-01
19.218750,4.218750,4.59440466e-01
19.218750,4.687500,4.40153422e-01
19.218750,5.156250,4.20912892e-01
19.218750,5.625000,4.13436466e-01
19.218750,6.093750,4.10980471e-01
19.218750,6.562500,4.10818670e-01
19.218750,7.031250,4.11620260e-01
19.218750,7.500000,4.12744650e-01
19.218750,7.968750,4.13884134e-01
19.218750,8.437500,4.14897745e-01
19.218750,8.906250,4.15728793e-01
19.218750,9.375000,4.16363533e-01
19.218750,9.843750,4.16810099e-01
19.218750,10.312500,4.17087715e-01
19.218750,10.781250,4.17221135e-01
19.218750,11.250000,4.17237718e-01
19.218750,11.718750,4.17165768e-01
19.218750,12.187500,4.17033420e-01
19.218750,12.656250,4.16867703e-01
19.218750,13.125000,4.16693632e-01
19.218750,13.593750,4.16533294e-01
19.218750,14.062500,4.16404961e-01
19.218750,14.531250,4.16322309e-01
19.218750,15.000000,4.16293803e-01
19.218750,15.468750,4.16322309e-01
19.218750,15.937500,4.16404961e-01
19.218750,16.406250,4.16533294e-01
19.218750,16.875000,4.16693632e-01
19.218750,17.343750,4.16867703e-01
19.218750,17.812500,4.17033420e-01
19.218750,18.281250,4.17165768e-01
19.218750,18.750000,4.17237718e-01
19.218750,19.218750,4.17221135e-01
19.218750,19.687500,4.17087715e-01
19.218750,20.156250,4.16810099e-01
19.218750,20.625000,4.16363533e-01
19.218750,21.093750,4.15728793e-01
19.218750,21.562500,4.14897745e-01
19.218750,22.031250,4.13884134e-01
19.218750,22.500000,4.12744650e-01
19.218750,22.968750,4.11620260e-01
19.218750,23.437500,4.10818670e-01
19.218750,23.906250,4.10980471e-01
19.218750,24.375000,4.13436466e-01
19.218750,24.843750,4.20912892e-01
19.218750,25.312500,4.40153422e-01
19.218750,25.781250,4.59440466e-01
19.218750,26.250000,4.61849283e-01
19.218750,26.718750,4.63095470e-01
19.218750,27.187500,4.63033769e-01
19.218750,27.656250,4.63061116e-01
19.218750,28.125000,4.62899578e-01
19.218750,28.593750,4.63593969e-01
19.218750,29.062500,4.64322994e-01
19.218750,29.531250,4.66051096e-01
19.218750,30.000000,4.67825846e-01
19.687500,0.000000,4.67974454e-01
19.687500,0.468750,4.65367729e-01
19.687500,0.937500,4.64269837e-01
19.687500,1.406250,4.63051835e-01
19.687500,1.875000,4.63047660e-01
19.687500,2.343750,4.63016345e-01
19.687500,2.812500,4.62614882e-01
19.687500,3.281250,4.62478439e-01
19.687500,3.750000,4.61829229e-01
19.687500,4.218750,4.54596101e-01
19.687500,4.687500,4.32524708e-01
19.687500,5.156250,4.18609385e-01
19.687500,5.625000,4.12736059e-01
19.687500,6.093750,4.10912466e-01
19.687500,6.562500,4.10965851e-01
19.687500,7.031250,4.11818780e-01
19.687500,7.500000,4.12927329e-01
19.687500,7.968750,4.14024629e-01
19.687500,8.437500,4.14986583e-01
19.687500,8.906250,4.15763375e-01
19.687500,9.375000,4.16343869e-01
19.687500,9.843750,4.16737098e-01
19.687500,10.312500,4.16962619e-01
19.687500,10.781250,4.17045480e-01
19.687500,11.250000,4.17013513e-01
19.687500,11.718750,4.16895734e-01
19.687500,12.187500,4.16721185e-01
19.687500,12.656250,4.16517892e-01
19.687500,13.125000,4.16311831e-01
19.687500,13.593750,4.16125895e-01
19.687500,14.062500,4.15978938e-01
19.687500,14.531250,4.15884995e-01
19.687500,15.000000,4.15852709e-01
19.687500,15.468750,4.15884995e-01
19.687500,15.937500,4.15978938e-01
19.687500,16.406250,4.16125895e-01
19.687500,16.875000,4.16311831e-01
19.687500,17.343750,4.16517892e-01
19.687500,17.812500,4.16721185e-01
19.687500,18.281250,4.16895734e-01
19.687500,18.750000,4.17013513e-01
19.687500,19.218750,4.17045480e-01
19.687500,19.687500,4.16962619e-01
19.687500,20.156250,4.16737098e-01
19.687500,20.625000,4.16343869e-01
19.687500,21.093750,4.15763375e-01
19.687500,21.562500,4.14986583e-01
19.687500,22.031250,4.14024629e-01
19.687500,22.500000,4.12927329e-01
19.687500,22.968750,4.11818780e-01
19.687500,23.437500,4.10965851e-01
19.687500,23.906250,4.10912466e-01
19.687500,24.375000,4.12736059e-01
19.687500,24.843750,4.18609385e-01
19.687500,25.312500,4.32524708e-01
19.687500,25.781250,4.54596101e-01
19.687500,26.250000,4.61829229e-01
19.687500,26.718750,4.62478439e-01
19.687500,27.187500,4.62614882e-01
19.687500,27.656250,4.63016345e-01
19.687500,28.125000,4.63047660e-01
19.687500,28.593750,4.63051835e-01
19.687500,29.062500,4.64269837e-01
19.687500,29.531250,4.65367729e-01
19.687500,30.000000,4.67974454e-01
20.156250,0.000000,4.63237717e-01
20.156250,0.468750,4.62829934e-01
20.156250,0.937500,4.62766739e-01
20.156250,1.406250,4.62644313e-01
20.156250,1.875000,4.63086086e-01
20.156250,2.343750,4.62944643e-01
20.156250,2.812500,4.62146559e-01
20.156250,3.281250,4.61357031e-01
20.156250,3.750000,4.60299637e-01
20.156250,4.218750,4.42929357e-01
20.156250,4.687500,4.24502874e-01
20.156250,5.156250,4.15763763e-01
20.156250,5.625000,4.11909119e-01
20.156250,6.093750,4.10867112e-01
20.156250,6.562500,4.11196100e-01
20.156250,7.031250,4.12108592e-01
20.156250,7.500000,4.13187084e-01
20.156250,7.968750,4.14218642e-01
20.156250,8.437500,4.15102212e-01
20.156250,8.906250,4.15797399e-01
20.156250,9.375000,4.16296618e-01
20.156250,9.843750,4.16610093e-01
20.156250,10.312500,4.16757847e-01
20.156250,10.781250,4.16765430e-01
20.156250,11.250000,4.16661524e-01
20.156250,11.718750,4.16476394e-01
20.156250,12.187500,4.16240603e-01
20.156250,12.656250,4.15983732e-01
20.156250,13.125000,4.15733061e-01
20.156250,13.593750,4.15512324e-01
20.156250,14.062500,4.15340686e-01
20.156250,14.531250,4.15232094e-01
20.156250,15.000000,4.15194961e-01
20.156250,15.468750,4.15232094e-01
20.156250,15.937500,4.15340686e-01
20.156250,16.406250,4.15512324e-01
20.156250,16.875000,4.15733061e-01
20.156250,17.343750,4.15983732e-01
20.156250,17.812500,4.16240603e-01
20.156250,18.281250,4.16476394e-01
20.156250,18.750000,4.16661524e-01
20.156250,19.218750,4.16765430e-01
20.156250,19.687500,4.16757847e-01
20.156250,20.156250,4.16610093e-01
20.156250,20.625000,4.16296618e-01
20.156250,21.093750,4.15797399e-01
20.156250,21.562500,4.15102212e-01
20.156250,22.031250,4.14218642e-01
20.156250,22.500000,4.13187084e-01
20.156250,22.968750,4.12108592e-01
20.156250,23.437500,4.11196100e-01
20.156250,23.906250,4.10867112e-01
20.156250,24.375000,4.11909119e-01
20.156250,24.843750,4.15763763e-01
20.156250,25.312500,4.24502874e-01
20.156250,25.781250,4.42929357e-01
20.156250,26.250000,4.60299637e-01
20.156250,26.718750,4.61357031e-01
20.156250,27.187500,4.62146559e-01
20.156250,27.656250,4.62944643e-01
20.156250,28.125000,4.63086086e-01
20.156250,28.593750,4.62644313e-01
20.156250,29.062500,4.62766739e-01
20.156250,29.531250,4.62829934e-01
20.156250,30.000000,4.63237717e-01
20.625000,0.000000,4.50883622e-01
20.625000,0.468750,4.56176614e-01
20.625000,0.937500,4.58831747e-01
20.625000,1.406250,4.61302482e-01
20.625000,1.875000,4.61457077e-01
20.625000,2.343750,4.61278838e-01
20.625000,2.812500,4.61083212e-01
20.625000,3.281250,4.59853020e-01
20.625000,3.750000,4.46359205e-01
20.625000,4.218750,4.28657254e-01
20.625000,4.687500,4.18515986e-01
20.625000,5.156250,4.13340687e-01
20.625000,5.625000,4.11279605e-01
20.625000,6.093750,4.10964173e-01
20.625000,6.562500,4.11544640e-01
20.625000,7.031250,4.12495366e-01
20.625000,7.500000,4.13519914e-01
20.625000,7.968750,4.14460321e-01
20.625000,8.437500,4.15239720e-01
20.625000,8.906250,4.15827788e-01
20.625000,9.375000,4.16220752e-01
20.625000,9.843750,4.16430171e-01
20.625000,10.312500,4.16476774e-01
20.625000,10.781250,4.16387075e-01
20.625000,11.250000,4.16191330e-01
20.625000,11.718750,4.15921968e-01
20.625000,12.187500,4.15611990e-01
20.625000,12.656250,4.15293153e-01
20.625000,13.125000,4.14994056e-01
20.625000,13.593750,4.14738453e-01
20.625000,14.062500,4.14544245e-01
20.625000,14.531250,4.14423351e-01
20.625000,15.000000,4.14382366e-01
20.625000,15.468750,4.14423351e-01
20.625000,15.937500,4.14544245e-01
20.625000,16.406250,4.14738453e-01
20.625000,16.875000,4.14994056e-01
20.625000,17.343750,4.15293153e-01
20.625000,17.812500,4.15611990e-01
20.625000,18.281250,4.15921968e-01
20.625000,18.750000,4.16191330e-01
20.625000,19.218750,4.16387075e-01
20.625000,19.687500,4.16476774e-01
20.625000,20.156250,4.16430171e-01
20.625000,20.625000,4.16220752e-01
20.625000,21.093750,4.15827788e-01
20.625000,21.562500,4.15239720e-01
20.625000,22.031250,4.14460321e-01
20.625000,22.500000,4.13519914e-01
20.625000,22.968750,4.12495366e-01
20.625000,23.437500,4.11544640e-01
20.625000,23.906250,4.10964173e-01
20.625000,24.375000,4.11279605e-01
20.625000,24.843750,4.13340687e-01
20.625000,25.312500,4.18515986e-01
20.625000,25.781250,4.28657254e-01
20.625000,26.250000,4.46359205e-01
20.625000,26.718750,4.59853020e-01
20.625000,27.187500,4.61083212e-01
20.625000,27.656250,4.61278838e-01
20.625000,28.125000,4.61457077e-01
20.625000,28.593750,4.61302482e-01
20.625000,29.062500,4.58831747e-01
20.625000,29.531250,4.56176614e-01
20.625000,30.000000,4.50883622e-01
21.093750,0.000000,4.33447376e-01
21.093750,0.468750,4.37485598e-01
21.093750,0.937500,4.46624334e-01
21.093750,1.406250,4.54165508e-01
21.093750,1.875000,4.59065596e-01
21.093750,2.343750,4.58930666e-01
21.093750,2.812500,4.53347822e-01
21.093750,3.281250,4.42200094e-01
21.093750,3.750000,4.28382270e-01
21.093750,4.218750,4.19480593e-01
21.093750,4.687500,4.14362575e-01
21.093750,5.156250,4.11838363e-01
21.093750,5.625000,4.11043753e-01
21.093750,6.093750,4.11276783e-01
21.093750,6.562500,4.12030498e-01
